gid,role,role_score,cluster_id,priority_score,evidence,in_deg,out_deg,in_kzt,out_kzt,pagerank,pass_through,depth,is_seed,truncated_by_depth,hub,authority,betweenness,net_kzt,n_seed_in,in_cycle,turnover_days,in_tx,out_tx
100000000817146100,terminal,0.79200000000000004,4,0.43719999999999998,Гипотеза терминала: исходящие не наблюдаются; вх 70020 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,70020,0,0.00058564928699999998,0,1,False,False,0,0,0,70020,1,False,-1,1,0
100000000821507100,terminal,0.94899999999999995,30,0.3947,Гипотеза терминала: исходящие не наблюдаются; вх 400000 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,400000,0,0.000333553352,0,2,False,False,0,0,0,400000,0,False,-1,1,0
100000000831684100,transit,0.995,12,0.56589999999999996,"Двусторонний поток: out/in=3.33, цикл=1; вх 15000 KZT/2 перев.; исх 50000 KZT/3 перев.",1,1,15000,50000,0.0019896886589999998,3.3333333333333335,2,False,False,0,0,0,-35000,0,True,0.5,2,3
100000000838385100,peripheral,0.10000000000000001,28,0.59319999999999995,Недостаточно структурных признаков; вх 436900 KZT/8 перев.; исх 177500 KZT/6 перев.,1,2,436900,177500,0.0019278575699999999,0.40627145799954223,3,False,False,0,0,2.1796154000000001e-05,259400,0,True,11,8,6
100000000850297100,transit,1,11,0.37190000000000001,"Признаки транзита: out/in=1, цикл=1; вх 17520 KZT/1 перев.; исх 17520 KZT/1 перев.",1,1,17520,17520,0.00029232448300000002,1,2,False,False,0,0,0,0,0,True,0,1,1
100000000860514100,transit,0.59299999999999997,26,0.46629999999999999,"Двусторонний поток: out/in=4.17, цикл=0; вх 12000 KZT/1 перев.; исх 50000 KZT/1 перев.",1,1,12000,50000,0.00030459727199999998,4.166666666666667,3,False,False,0,0,2.0012832e-05,-38000,0,False,11,1,1
100000000861294100,terminal,0.86699999999999999,8,0.34239999999999998,Гипотеза терминала: исходящие не наблюдаются; вх 150000 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,150000,0,0.00031227557500000002,0,2,False,False,0,0,0,150000,0,False,-1,1,0
100000000870121100,terminal,0.57199999999999995,13,0.24729999999999999,Гипотеза терминала: исходящие не наблюдаются; вх 12000 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,12000,0,0.00031392328099999998,0,3,False,False,0,0,0,12000,0,False,-1,1,0
100000000878006100,terminal,0.73999999999999999,5,0.19009999999999999,Гипотеза терминала: исходящие не наблюдаются; вх 47003 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,47003,0,0.00028554799600000001,0,3,False,False,0,0,0,47003,0,False,-1,1,0
100000000896111100,terminal,0.92700000000000005,24,0.40749999999999997,Гипотеза терминала: исходящие не наблюдаются; вх 287100 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,287100,0,0.00038463172300000001,0,3,False,False,0,0,0,287100,0,False,-1,1,0
100000000907277100,terminal,0.61199999999999999,1,0.2016,Гипотеза терминала: исходящие не наблюдаются; вх 17534 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,17534,0,0.000287689758,0,1,False,False,0,0,0,17534,1,False,-1,1,0
100000000910216100,transit,0.56000000000000005,3,0.53769999999999996,"Признаки транзита: out/in=0.733, цикл=0; вх 71000 KZT/3 перев.; исх 52010 KZT/1 перев.",1,1,71000,52010,0.00032145554799999998,0.73253521126760568,2,False,False,0,0,9.1147552000000003e-05,18990,0,False,6,3,1
100000000912487100,terminal,0.55700000000000005,3,0.17249999999999999,Гипотеза терминала: исходящие не наблюдаются; вх 10000 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,10000,0,0.00029010154200000002,0,2,False,False,0,0,0,10000,0,False,-1,1,0
100000000913911100,transit,0.54900000000000004,3,0.61650000000000005,"Признаки транзита: out/in=1.28, цикл=0; вх 467000 KZT/2 перев.; исх 600000 KZT/1 перев.",2,1,467000,600000,0.000456622842,1.2847965738758029,2,False,False,0,0,1.9418390999999999e-05,-133000,0,False,3,2,1
100000000917179100,terminal,0.81999999999999995,14,0.3795,Гипотеза терминала: исходящие не наблюдаются; вх 94465 KZT/2 перев.; исх 0 KZT/0 перев.,1,0,94465,0,0.00042341508599999999,0,2,False,False,0,0,0,94465,0,False,-1,2,0
100000000922570100,transit,0.68300000000000005,12,0.44679999999999997,"Признаки транзита: out/in=1.06, цикл=0; вх 47101 KZT/1 перев.; исх 50000 KZT/1 перев.",1,1,47101,50000,0.00029180294499999999,1.0615485870788306,1,False,False,0,0,1.9814700000000001e-07,-2899,1,False,-1,1,1
100000000926078100,terminal,0.34999999999999998,6,0.4279,Слепая зона: 4-е колено; нужен запрос 5-го; терминал не подтверждён; вх 250000 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,250000,0,0.00051341718099999999,0,4,False,True,0,0,0,250000,0,False,-1,1,0
100000000926766100,peripheral,0.10000000000000001,26,0.253,Недостаточно структурных признаков; вх 18750 KZT/1 перев.; исх 6000 KZT/1 перев.,1,1,18750,6000,0.00031616226500000001,0.32000000000000001,3,False,False,0,0,0,12750,0,True,0,1,1
100000000933075100,transit,0.97899999999999998,12,0.68379999999999996,"Двусторонний поток: out/in=1.38, цикл=1; вх 40000 KZT/1 перев.; исх 55000 KZT/2 перев.",1,2,40000,55000,0.00080191467199999995,1.375,3,False,False,0,0,2.1399859999999999e-05,-15000,0,True,11.5,1,2
100000000941942100,terminal,0.85299999999999998,3,0.36520000000000002,Гипотеза терминала: исходящие не наблюдаются; вх 130000 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,130000,0,0.00030985736,0,1,False,False,0,0,0,130000,1,False,-1,1,0
100000000942301100,terminal,0.77300000000000002,0,0.28179999999999999,Гипотеза терминала: исходящие не наблюдаются; вх 57580 KZT/2 перев.; исх 0 KZT/0 перев.,1,0,57580,0,0.00029893514299999998,0,3,False,False,0,0,0,57580,0,False,-1,2,0
100000000943371100,terminal,0.59699999999999998,13,0.23710000000000001,Гипотеза терминала: исходящие не наблюдаются; вх 15500 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,15500,0,0.00030426930200000001,0,2,False,False,0,0,0,15500,0,False,-1,1,0
100000000945428100,terminal,0.81399999999999995,0,0.33360000000000001,Гипотеза терминала: исходящие не наблюдаются; вх 89629 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,89629,0,0.00030072514199999998,0,1,False,False,0,0,0,89629,1,False,-1,1,0
100000000954884100,terminal,0.70299999999999996,35,0.28110000000000002,Гипотеза терминала: исходящие не наблюдаются; вх 34000 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,34000,0,0.00030971337300000001,0,3,False,False,0,0,0,34000,0,False,-1,1,0
100000000955444100,terminal,0.53400000000000003,44,0.26390000000000002,Гипотеза терминала: исходящие не наблюдаются; вх 6910 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,6910,0,0.000350553862,0,2,False,False,0,0,0,6910,0,False,-1,1,0
100000000955529100,transit,0.55400000000000005,3,0.43159999999999998,"Двусторонний поток: out/in=2.35, цикл=0; вх 27000 KZT/1 перев.; исх 63500 KZT/1 перев.",1,1,27000,63500,0.00029402709699999997,2.3518518518518516,3,False,False,0,0,2.1796150000000001e-06,-36500,0,False,7,1,1
100000000957746100,terminal,0.34999999999999998,16,0.25850000000000001,Слепая зона: 4-е колено; нужен запрос 5-го; терминал не подтверждён; вх 5300 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,5300,0,0.00034534054700000001,0,4,False,True,0,0,0,5300,0,False,-1,1,0
100000000961900100,terminal,0.71099999999999997,0,0.26869999999999999,Гипотеза терминала: исходящие не наблюдаются; вх 36000 KZT/3 перев.; исх 0 KZT/0 перев.,2,0,36000,0,0.00029272181099999998,0,1,False,False,0,0,0,36000,1,False,-1,3,0
100000000967918100,terminal,0.64100000000000001,0,0.32769999999999999,Гипотеза терминала: исходящие не наблюдаются; вх 21200 KZT/3 перев.; исх 0 KZT/0 перев.,1,0,21200,0,0.00047643493399999998,0,2,False,False,0,0,0,21200,0,False,-1,3,0
100000000968253100,terminal,0.59199999999999997,1,0.18920000000000001,Гипотеза терминала: исходящие не наблюдаются; вх 15000 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,15000,0,0.00028716190599999998,0,1,False,False,0,0,0,15000,1,False,-1,1,0
100000000971908100,terminal,0.81299999999999994,8,0.30159999999999998,Гипотеза терминала: исходящие не наблюдаются; вх 89000 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,89000,0,0.00030079200400000001,0,2,False,False,0,0,0,89000,0,False,-1,1,0
100000000976943100,transit,0.59999999999999998,11,0.55489999999999995,"Признаки транзита: out/in=1.2, цикл=0; вх 70000 KZT/1 перев.; исх 84000 KZT/3 перев.",1,1,70000,84000,0.00037128800199999999,1.2,3,False,False,0,0,2.1796154000000001e-05,-14000,0,False,6,1,3
100000000978041100,terminal,0.72999999999999998,1,0.27850000000000003,Гипотеза терминала: исходящие не наблюдаются; вх 44445 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,44445,0,0.00029329553399999998,0,1,False,False,0,0,0,44445,1,False,-1,1,0
100000000979567100,terminal,0.55700000000000005,1,0.31059999999999999,Гипотеза терминала: исходящие не наблюдаются; вх 10000 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,10000,0,0.00052759372099999997,0,2,False,False,0,0,0,10000,0,False,-1,1,0
100000000979923100,terminal,0.82499999999999996,11,0.33210000000000001,Гипотеза терминала: исходящие не наблюдаются; вх 97900 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,97900,0,0.00029880286100000001,0,1,False,False,0,0,0,97900,1,False,-1,1,0
100000000981693100,terminal,0.34999999999999998,0,0.3241,Слепая зона: 4-е колено; нужен запрос 5-го; терминал не подтверждён; вх 16500 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,16500,0,0.00052596004500000005,0,4,False,True,0,0,0,16500,0,False,-1,1,0
100000000993112100,terminal,0.86199999999999999,32,0.39679999999999999,Гипотеза терминала: исходящие не наблюдаются; вх 141000 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,141000,0,0.00043849609700000002,0,2,False,False,0,0,0,141000,0,False,-1,1,0
100000000998559100,terminal,0.82899999999999996,3,0.34599999999999997,Гипотеза терминала: исходящие не наблюдаются; вх 100000 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,100000,0,0.00030389888199999998,0,1,False,False,0,0,0,100000,1,False,-1,1,0
100000001009583100,terminal,0.94699999999999995,5,0.33660000000000001,Гипотеза терминала: исходящие не наблюдаются; вх 393740 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,393740,0,0.00029669236899999997,0,3,False,False,0,0,0,393740,0,False,-1,1,0
100000001046057100,terminal,0.80700000000000005,2,0.32779999999999998,Гипотеза терминала: исходящие не наблюдаются; вх 83420 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,83420,0,0.00031675994299999998,0,3,False,False,0,0,0,83420,0,False,-1,1,0
100000001046626100,terminal,0.86699999999999999,5,0.26569999999999999,Гипотеза терминала: исходящие не наблюдаются; вх 150000 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,150000,0,0.00028885839200000002,0,3,False,False,0,0,0,150000,0,False,-1,1,0
100000001049200100,peripheral,0.10000000000000001,17,0.4526,Недостаточно структурных признаков; вх 76624 KZT/2 перев.; исх 36000 KZT/5 перев.,2,4,76624,36000,0.00029666933199999998,0.46982668615577367,1,False,False,0,0,0.0010660300599999999,40624,1,True,5,2,5
100000001052789100,terminal,0.79200000000000004,17,0.27829999999999999,Гипотеза терминала: исходящие не наблюдаются; вх 70975 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,70975,0,0.00029608894900000002,0,3,False,False,0,0,0,70975,0,False,-1,1,0
100000001052945100,transit,0.58099999999999996,57,0.55710000000000004,"Двусторонний поток: out/in=28.2, цикл=0; вх 56520 KZT/1 перев.; исх 1.5957e+06 KZT/6 перев.",1,3,56520,1595700,0.00029995808400000001,28.232484076433121,3,False,False,0,0,5.7660734000000001e-05,-1539180,0,False,22,1,6
100000001053894100,terminal,0.34999999999999998,39,0.45739999999999997,Слепая зона: 4-е колено; нужен запрос 5-го; терминал не подтверждён; вх 2e+06 KZT/7 перев.; исх 0 KZT/0 перев.,1,0,2000000,0,0.00044593600699999999,0,4,False,True,0,0,0,2000000,0,False,-1,7,0
100000001056414100,terminal,0.91600000000000004,9,0.32190000000000002,Гипотеза терминала: исходящие не наблюдаются; вх 250000 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,250000,0,0.00029585999700000002,0,3,False,False,0,0,0,250000,0,False,-1,1,0
100000001063678100,transit,0.63100000000000001,23,0.53280000000000005,"Двусторонний поток: out/in=2.57, цикл=0; вх 35000 KZT/1 перев.; исх 90000 KZT/2 перев.",1,2,35000,90000,0.00032646952599999998,2.5714285714285716,3,False,False,0,0,3.9629370000000002e-05,-55000,0,False,7,1,2
100000001065234100,terminal,0.34999999999999998,58,0.45219999999999999,Слепая зона: 4-е колено; нужен запрос 5-го; терминал не подтверждён; вх 360000 KZT/1 перев.; исх 0 KZT/0 перев.,1,0,360000,0,0.00054524297800000003,0,4,False,True,0,0,0,360000,0,False,-1,1,0
100000001065481100,terminal,0.34999999999999998,13,0.30869999999999997,Слепая зона: 4-е колено; нужен запрос 5-го; терминал не подтверждён; вх 16000 KZT/2 перев.; исх 0 KZT/0 перев.,1,0,16000,0,0.00042973625300000003,0,4,False,True,0,0,0,16000,0,False,-1,2,0
100000001066017100,transit,0.42199999999999999,0,0.51759999999999995,"Двусторонний поток: out/in=0.606, цикл=0; вх 136123 KZT/3 перев.; исх 82500 KZT/4 перев.",2,4,136123,82500,0.000299584607,0.60606951066315029,3,False,False,0,0,7.6880978000000005e-05,53623,0,False,2.5,3,4
